text,label
" on tn tried to supplement correct the psr and got this error ''ReturnCd - ReturnText Unable to update PSR Order in NGMSS. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Error thrown during Update order API execution Exception thrown during Order API execution. Message Exception Thrown Importing Order. Message Exception Thrown PSR ",Delegation

" This service item has required labels with no values. Please add Values. WILL NOT VALIDATE, TRIED TO ADD SALES CHANNEL AND IT STILL WOULDN' GO THROUGH. -- PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD ERROR - child ckt shows pending disco from cancelled psr. see screenshot. PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD ERROR - child ckt shows pending disco from cancelled psr. see screenshot. PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD ERROR - child ckt shows pending disco from cancelled psr. see screenshot. PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. DD ERROR - child ckt shows pending disco from cancelled psr. see screenshot. PSR ",Data

" record stuck in NSP queue ",Delegation

" This service item has required labels with no values. Please add Values. PSR WILL NOT VALIDATE PHONE NEED TO CHG TO MG IPTV PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. THE DD ON ROW IS VIOLATING THE CONSTRAINT RECIED THIS ERROR WHEN TRYING TO COMPLETE BB COMP QUEUE PSR ",Data

" TRYING TO COMPLETE MODASGN TASK, GETTING ERROR WHILE WORKING VCONDES, SP_QUALIFY_DUALQUAL ORA , NOT ABLE TO FIND CUSTOMER ASSIGNED WIRECENTER IN NEXTGEN MSS. PSR ",Training

" NO SPEED PRODUCT LISTED AND CAN' ADD TO EXISTING RECORD, SHOULD BE MB RANGE -MB VDSL MODEM ON PIN TN ACCT PSR PSR ",Data

" record stuck in DSLAM queue unable to submit ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. ISR GROOM CIRCUIT CONFLICT REMOVAL -- Please remove the following circuits from their ISRs. Thank you HCGS PUA DS ISR -SNAN ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. customer is stuck in the ADDASGN queue and us unable to be pushed getting BNG speed product error, see screen shot attached PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. ERROR MESSAGECannot insert NULL into ASAP NX_CON_REL_CA_VAL ' CA_VALUE PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. This delegated task is not ready to be completed because it has predecessor task in the Legacy domain that have not been completed. PSR ",Training

" AN ERROR OCCURRED DURRING THE CUSTOM PREVALIDATION PRECEDURE ORA- ORA- NO DSLAM WIRECENTER FOUND IN NEXTGEN FOR TH GIVEN CUSTOMER PSR ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. unable to correct the customer 'pin' in MSS. They should be on the currently selected ONT but we are getting an error regarding the allowable speed on the ONT. See attached. This is incorrect PSR ",Training

" Unable to push the queue ",Training

" order stuck in BBCOMP for customer ",Data

" record stuck in exceptn queue ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. The Cancelled Supp code does not show up on NGMSS PON , but it does show up on the associated hPAE PSR . Therefore, am unable to complete the cancellation process on NGMSS PON . Please correct. PSR ",

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. NGMSS order is stuck in the system queue and tried closing, but it says This task has been sent to the Background Processor and can not be sent again....it has been stuck here for days. ' unable to close my corresponding TBS canceled pon until this NGMSS order is closed. PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Needing network element CHRLNCMTO-S_S deleted from NGMSS. When attempt to remove the element, get an oracle error see attached screen shots ",Training

"Alternate contact phone number for yourself, if applicable Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. UNABLE TO CLOSE DD TASK -STNG PSR -STNG ",Data

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. customer is stuck in the DSLAM queue and us unable to be pushed PSR ",Training

"Alternate contact phone number for yourself, if applicable Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Getting circuit error when trying to close the DD task. Please see attached akk PSR NGMSS ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. THERE ARE CIRCUIT ON THIS ORDER HAVE NOT HAD DLR ISSUED UNDER THIS ORDER RECIEVED WHEN TRYING TO COMPLETE REMASGN PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. customer is stuck in the DSLAM queue and us unable to be pushed PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. UNABLE TO COMPLETE VIRTBB ON PSR CANCEL; WHEN IN REMASGN & ADDASGN IT DID NOT GIVE ME THE OPTIONS TO ASSIGNMENT CANCEL ERROR=DLRD TASK IN REMASGN QUEUE WAS NOT PROCESSED PROPERLY. PLEASE RE-OPEN DLRD TASK AND COMPLETE AGAIN TN= PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. PSR CANCELLED IN BUT NOT IN NGMSS NGMSS ORDER PSR PSR ",Training

" ERROR OCCURRED DURING THE CUSTOM PRE-VALIDATION PROCEDURE - ORA- THE MSS AWGF IS NOT FOUND ON THE ACCOUNT TN PSR PSR ",Data

"Alternate contact phone number for yourself, if applicable returncd- UNABLE TO CREATE DELEGATED PSR ORDER IN NGMSS. ERROR RETURNED FROM API HAVAX.XML.WS.SOAP.SOAPFAULTEXCEPTION ORG.OPERNURI.WSEXCEPTION EXCEPTIONEXCEPTION THROWN DUEING ORDER API EXECUTION. MESSAGE EXCEPTION THROWN IMPORTING ORDER. MESSAGE UNABLE TO PROCESS ITEM ACTIONTCV -VBOND PRODUCT GROUP . MISC ERROR UNABLE TO COPY ITEMS TO THE ORDER AS THE SERVICE ITEM IS ON ANOTHER PSR THE PREFERENCE TO COPY PENDING PSR ITEMS IS SET TO NO NO OPEN PSR FOUND FOR PHONE -- PSR ",Delegation

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Stuck in NSP queue. not able to pushed the record. PSR ",Data

"Alternate contact phone number for yourself, if applicable Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. INTERNAL CKT ID' TD HCGS CCC , is not SHOWING IN NGMSS PSR ",Migration

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Riders circuits are showing disconnected however DS circuits are still not removed from the DS for PON-DID please remove riders so that we can move ahead with our disconnection process of DS circuit. PSR ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. Please remove the below circuits from the ISR-WRCS. HCGS PUA DS HCGS PUA DS HCGS PUA DS PSR -WRCS ",Training

"Which MSS instance are you reporting this issue for MSS NextGen What type of issue are you reporting Another issue Description of problem attach screenshots of any errors, etc. have been assigned an NDI ticket in which person from Service Delivery is stating that prior to the NGMSS migration there was circuit TZF CHRXNCRXDS CHRLNCLEWD in hWIN that was lost during the migration to NGMSS. Is there an old copy of the hWIN database that we could use to find this information ",User Request

" ERROR WHEN VALIDATING This service item has required labels with no values. Please add Values. tried changing sales channel per trouble shooting guide and it did not work. PSR ",Training
